date_of_trip,Member type,count
2017-11-14,Casual,807
2017-11-14,Member,8687
2017-11-15,Casual,808
2017-11-15,Member,8977
2017-11-16,Casual,1143
2017-11-16,Member,9057
2017-11-17,Casual,1312
2017-11-17,Member,8229
2017-11-18,Casual,2436
2017-11-18,Member,5319
2017-11-19,Casual,1425
2017-11-19,Member,4486
2017-11-20,Casual,1009
2017-11-20,Member,7626
2017-11-21,Casual,1220
2017-11-21,Member,8158
2017-11-22,Casual,965
2017-11-22,Member,6243
2017-11-23,Casual,1266
2017-11-23,Member,1841
2017-11-24,Casual,2265
2017-11-24,Member,3118
2017-11-25,Casual,3195
2017-11-25,Member,3982
2017-11-26,Casual,1342
2017-11-26,Member,3901
2017-11-27,Casual,846
2017-11-27,Member,8154
2017-11-28,Casual,795
2017-11-28,Member,8881
2017-11-29,Casual,874
2017-11-29,Member,9285
2017-11-30,Casual,942
2017-11-30,Member,9226
2017-12-01,Casual,1094
2017-12-01,Member,8565
2017-12-02,Casual,1930
2017-12-02,Member,5630
2017-12-03,Casual,1628
2017-12-03,Member,5081
2017-12-04,Casual,721
2017-12-04,Member,8164
2017-12-05,Casual,600
2017-12-05,Member,7692
2017-12-06,Casual,513
2017-12-06,Member,8028
2017-12-07,Casual,685
2017-12-07,Member,8036
2017-12-08,Casual,693
2017-12-08,Member,7188
2017-12-09,Casual,184
2017-12-09,Member,2162
2017-12-10,Casual,579
2017-12-10,Member,3572
2017-12-11,Casual,497
2017-12-11,Member,7374
2017-12-12,Casual,464
2017-12-12,Member,7261
2017-12-13,Casual,222
2017-12-13,Member,5632
2017-12-14,Casual,343
2017-12-14,Member,6749
2017-12-15,Casual,198
2017-12-15,Member,4767
2017-12-16,Casual,931
2017-12-16,Member,4253
2017-12-17,Casual,968
2017-12-17,Member,4173
2017-12-18,Casual,1049
2017-12-18,Member,7929
2017-12-19,Casual,1250
2017-12-19,Member,8670
2017-12-20,Casual,818
2017-12-20,Member,7518
2017-12-21,Casual,683
2017-12-21,Member,6321
2017-12-22,Casual,963
2017-12-22,Member,5196
2017-12-23,Casual,559
2017-12-23,Member,1905
2017-12-24,Casual,469
2017-12-24,Member,1572
2017-12-25,Casual,328
2017-12-25,Member,713
2017-12-26,Casual,404
2017-12-26,Member,2385
2017-12-27,Casual,387
2017-12-27,Member,2934
2017-12-28,Casual,248
2017-12-28,Member,2618
2017-12-29,Casual,344
2017-12-29,Member,2744
2017-12-30,Casual,243
2017-12-30,Member,1633
2017-12-31,Casual,116
2017-12-31,Member,1321
2018-01-01,Casual,145
2018-01-01,Member,1068
2018-01-02,Casual,179
2018-01-02,Member,3613
2018-01-03,Casual,279
2018-01-03,Member,4469
2018-01-04,Casual,66
2018-01-04,Member,2302
2018-01-05,Casual,62
2018-01-05,Member,2647
2018-01-06,Casual,52
2018-01-06,Member,1437
2018-01-07,Casual,126
2018-01-07,Member,1627
2018-01-08,Casual,174
2018-01-08,Member,3906
2018-01-09,Casual,392
2018-01-09,Member,5732
2018-01-10,Casual,510
2018-01-10,Member,6591
2018-01-11,Casual,679
2018-01-11,Member,7531
2018-01-12,Casual,566
2018-01-12,Member,5284
2018-01-13,Casual,559
2018-01-13,Member,2819
2018-01-14,Casual,272
2018-01-14,Member,2068
2018-01-15,Casual,332
2018-01-15,Member,2991
2018-01-16,Casual,384
2018-01-16,Member,6452
2018-01-17,Casual,124
2018-01-17,Member,3984
2018-01-18,Casual,326
2018-01-18,Member,5871
2018-01-19,Casual,794
2018-01-19,Member,6810
2018-01-20,Casual,2284
2018-01-20,Member,5749
2018-01-21,Casual,1572
2018-01-21,Member,4970
2018-01-22,Casual,913
2018-01-22,Member,8472
2018-01-23,Casual,612
2018-01-23,Member,7588
2018-01-24,Casual,378
2018-01-24,Member,7350
2018-01-25,Casual,366
2018-01-25,Member,6730
2018-01-26,Casual,636
2018-01-26,Member,6658
2018-01-27,Casual,2863
2018-01-27,Member,5844
2018-01-28,Casual,387
2018-01-28,Member,2480
2018-01-29,Casual,407
2018-01-29,Member,6858
2018-01-30,Casual,234
2018-01-30,Member,5629
2018-01-31,Casual,326
2018-01-31,Member,6061
2018-02-01,Casual,412
2018-02-01,Member,7320
2018-02-02,Casual,225
2018-02-02,Member,4974
2018-02-03,Casual,551
2018-02-03,Member,3243
2018-02-04,Casual,100
2018-02-04,Member,1328
2018-02-05,Casual,281
2018-02-05,Member,5614
2018-02-06,Casual,304
2018-02-06,Member,6552
2018-02-07,Casual,102
2018-02-07,Member,4137
2018-02-08,Casual,289
2018-02-08,Member,6236
2018-02-09,Casual,639
2018-02-09,Member,6374
2018-02-10,Casual,279
2018-02-10,Member,1818
2018-02-11,Casual,648
2018-02-11,Member,2688
2018-02-12,Casual,557
2018-02-12,Member,6300
2018-02-13,Casual,406
2018-02-13,Member,6829
2018-02-14,Casual,584
2018-02-14,Member,7456
2018-02-15,Casual,1194
2018-02-15,Member,8565
2018-02-16,Casual,808
2018-02-16,Member,6114
2018-02-17,Casual,696
2018-02-17,Member,2425
2018-02-18,Casual,2909
2018-02-18,Member,4048
2018-02-19,Casual,814
2018-02-19,Member,3767
2018-02-20,Casual,1869
2018-02-20,Member,9120
2018-02-21,Casual,1990
2018-02-21,Member,9816
2018-02-22,Casual,657
2018-02-22,Member,6637
2018-02-23,Casual,818
2018-02-23,Member,6063
2018-02-24,Casual,1218
2018-02-24,Member,4189
2018-02-25,Casual,899
2018-02-25,Member,3655
2018-02-26,Casual,693
2018-02-26,Member,7772
2018-02-27,Casual,959
2018-02-27,Member,8727
2018-02-28,Casual,932
2018-02-28,Member,8778
2018-03-01,Casual,572
2018-03-01,Member,7242
2018-03-02,Casual,266
2018-03-02,Member,2901
2018-03-03,Casual,1471
2018-03-03,Member,4243
2018-03-04,Casual,1985
2018-03-04,Member,4528
2018-03-05,Casual,1003
2018-03-05,Member,6696
2018-03-06,Casual,536
2018-03-06,Member,6607
2018-03-07,Casual,472
2018-03-07,Member,6141
2018-03-08,Casual,673
2018-03-08,Member,7104
2018-03-09,Casual,780
2018-03-09,Member,6455
2018-03-10,Casual,2867
2018-03-10,Member,5428
2018-03-11,Casual,2985
2018-03-11,Member,4759
2018-03-12,Casual,838
2018-03-12,Member,6448
2018-03-13,Casual,846
2018-03-13,Member,6598
2018-03-14,Casual,531
2018-03-14,Member,6335
2018-03-15,Casual,1225
2018-03-15,Member,7266
2018-03-16,Casual,1049
2018-03-16,Member,6284
2018-03-17,Casual,1577
2018-03-17,Member,4068
2018-03-18,Casual,3891
2018-03-18,Member,5652
2018-03-19,Casual,1749
2018-03-19,Member,7810
2018-03-20,Casual,70
2018-03-20,Member,2070
2018-03-21,Casual,59
2018-03-21,Member,1239
2018-03-22,Casual,555
2018-03-22,Member,6073
2018-03-23,Casual,1425
2018-03-23,Member,7097
2018-03-24,Casual,3554
2018-03-24,Member,6592
2018-03-25,Casual,2291
2018-03-25,Member,4556
2018-03-26,Casual,2115
2018-03-26,Member,7360
2018-03-27,Casual,1151
2018-03-27,Member,6825
2018-03-28,Casual,1465
2018-03-28,Member,5951
2018-03-29,Casual,4127
2018-03-29,Member,9555
2018-03-30,Casual,3541
2018-03-30,Member,7572
2018-03-31,Casual,8550
2018-03-31,Member,7324
2018-04-01,Casual,5077
2018-04-01,Member,5391
2018-04-02,Casual,1890
2018-04-02,Member,7512
2018-04-03,Casual,1531
2018-04-03,Member,7695
2018-04-04,Casual,1618
2018-04-04,Member,8291
2018-04-05,Casual,2697
2018-04-05,Member,9043
2018-04-06,Casual,4885
2018-04-06,Member,10045
2018-04-07,Casual,2256
2018-04-07,Member,5325
2018-04-08,Casual,3921
2018-04-08,Member,6238
2018-04-09,Casual,1100
2018-04-09,Member,6946
2018-04-10,Casual,1759
2018-04-10,Member,8749
2018-04-11,Casual,1781
2018-04-11,Member,9382
2018-04-12,Casual,2761
2018-04-12,Member,10325
2018-04-13,Casual,5124
2018-04-13,Member,10972
2018-04-14,Casual,10039
2018-04-14,Member,9074
2018-04-15,Casual,1494
2018-04-15,Member,3361
2018-04-16,Casual,706
2018-04-16,Member,5815
2018-04-17,Casual,920
2018-04-17,Member,8079
2018-04-18,Casual,1828
2018-04-18,Member,9567
2018-04-19,Casual,1082
2018-04-19,Member,7610
2018-04-20,Casual,2347
2018-04-20,Member,9220
2018-04-21,Casual,6183
2018-04-21,Member,7857
2018-04-22,Casual,5836
2018-04-22,Member,7166
2018-04-23,Casual,2582
2018-04-23,Member,9234
2018-04-24,Casual,827
2018-04-24,Member,6250
2018-04-25,Casual,1242
2018-04-25,Member,7932
2018-04-26,Casual,3144
2018-04-26,Member,10797
2018-04-27,Casual,2534
2018-04-27,Member,7792
2018-04-28,Casual,6867
2018-04-28,Member,8034
2018-04-29,Casual,3066
2018-04-29,Member,5774
2018-04-30,Casual,2505
2018-04-30,Member,9829
2018-05-01,Casual,2913
2018-05-01,Member,11214
2018-05-02,Casual,2736
2018-05-02,Member,11196
2018-05-03,Casual,2957
2018-05-03,Member,11206
2018-05-04,Casual,4044
2018-05-04,Member,10076
2018-05-05,Casual,4783
2018-05-05,Member,7469
2018-05-06,Casual,4518
2018-05-06,Member,6894
2018-05-07,Casual,3319
2018-05-07,Member,10503
2018-05-08,Casual,2622
2018-05-08,Member,11235
2018-05-09,Casual,2709
2018-05-09,Member,11348
2018-05-10,Casual,2649
2018-05-10,Member,10399
2018-05-11,Casual,4184
2018-05-11,Member,10845
2018-05-12,Casual,6114
2018-05-12,Member,8113
2018-05-13,Casual,3081
2018-05-13,Member,5175
2018-05-14,Casual,2481
2018-05-14,Member,8378
2018-05-15,Casual,2672
2018-05-15,Member,9782
2018-05-16,Casual,918
2018-05-16,Member,6058
2018-05-17,Casual,510
2018-05-17,Member,4285
2018-05-18,Casual,471
2018-05-18,Member,4305
2018-05-19,Casual,2044
2018-05-19,Member,4754
2018-05-20,Casual,5929
2018-05-20,Member,8151
2018-05-21,Casual,3559
2018-05-21,Member,11068
2018-05-22,Casual,1422
2018-05-22,Member,7205
2018-05-23,Casual,3042
2018-05-23,Member,11526
2018-05-24,Casual,3353
2018-05-24,Member,11115
2018-05-25,Casual,4417
2018-05-25,Member,10408
2018-05-26,Casual,5989
2018-05-26,Member,6625
2018-05-27,Casual,6627
2018-05-27,Member,6347
2018-05-28,Casual,5276
2018-05-28,Member,6862
2018-05-29,Casual,2962
2018-05-29,Member,10379
2018-05-30,Casual,2344
2018-05-30,Member,10419
2018-05-31,Casual,1658
2018-05-31,Member,8472
2018-06-01,Casual,3418
2018-06-01,Member,10599
2018-06-02,Casual,4076
2018-06-02,Member,7092
2018-06-03,Casual,451
2018-06-03,Member,1652
2018-06-04,Casual,3666
2018-06-04,Member,11097
2018-06-05,Casual,2673
2018-06-05,Member,11472
2018-06-06,Casual,2973
2018-06-06,Member,11928
2018-06-07,Casual,3590
2018-06-07,Member,12116
2018-06-08,Casual,4360
2018-06-08,Member,11198
2018-06-09,Casual,5568
2018-06-09,Member,8141
2018-06-10,Casual,4611
2018-06-10,Member,7331
2018-06-11,Casual,2123
2018-06-11,Member,8688
2018-06-12,Casual,3629
2018-06-12,Member,12189
2018-06-13,Casual,3077
2018-06-13,Member,11650
2018-06-14,Casual,3539
2018-06-14,Member,11833
2018-06-15,Casual,4317
2018-06-15,Member,11500
2018-06-16,Casual,6391
2018-06-16,Member,8794
2018-06-17,Casual,4712
2018-06-17,Member,7351
2018-06-18,Casual,2783
2018-06-18,Member,9772
2018-06-19,Casual,2059
2018-06-19,Member,9976
2018-06-20,Casual,2102
2018-06-20,Member,9859
2018-06-21,Casual,3001
2018-06-21,Member,10895
2018-06-22,Casual,994
2018-06-22,Member,5544
2018-06-23,Casual,3915
2018-06-23,Member,7275
2018-06-24,Casual,4821
2018-06-24,Member,7744
2018-06-25,Casual,3138
2018-06-25,Member,11009
2018-06-26,Casual,3025
2018-06-26,Member,11749
2018-06-27,Casual,2380
2018-06-27,Member,10537
2018-06-28,Casual,3065
2018-06-28,Member,11771
2018-06-29,Casual,3582
2018-06-29,Member,10455
2018-06-30,Casual,4976
2018-06-30,Member,8106
2018-07-01,Casual,3784
2018-07-01,Member,6677
2018-07-02,Casual,2696
2018-07-02,Member,9146
2018-07-03,Casual,3061
2018-07-03,Member,9733
2018-07-04,Casual,6326
2018-07-04,Member,8359
2018-07-05,Casual,4025
2018-07-05,Member,10199
2018-07-06,Casual,4246
2018-07-06,Member,10059
2018-07-07,Casual,7089
2018-07-07,Member,9977
2018-07-08,Casual,5897
2018-07-08,Member,9050
2018-07-09,Casual,3250
2018-07-09,Member,11056
2018-07-10,Casual,2443
2018-07-10,Member,11096
2018-07-11,Casual,3041
2018-07-11,Member,11293
2018-07-12,Casual,3184
2018-07-12,Member,11712
2018-07-13,Casual,3547
2018-07-13,Member,11703
2018-07-14,Casual,6461
2018-07-14,Member,9294
2018-07-15,Casual,4870
2018-07-15,Member,8240
2018-07-16,Casual,2870
2018-07-16,Member,10269
2018-07-17,Casual,1954
2018-07-17,Member,9993
2018-07-18,Casual,3058
2018-07-18,Member,12266
2018-07-19,Casual,3345
2018-07-19,Member,11867
2018-07-20,Casual,4330
2018-07-20,Member,11683
2018-07-21,Casual,759
2018-07-21,Member,2035
2018-07-22,Casual,2655
2018-07-22,Member,5571
2018-07-23,Casual,2175
2018-07-23,Member,8186
2018-07-24,Casual,1216
2018-07-24,Member,6364
2018-07-25,Casual,1564
2018-07-25,Member,8097
2018-07-26,Casual,3150
2018-07-26,Member,11690
2018-07-27,Casual,3154
2018-07-27,Member,10378
2018-07-28,Casual,6343
2018-07-28,Member,9666
2018-07-29,Casual,5998
2018-07-29,Member,8890
2018-07-30,Casual,2411
2018-07-30,Member,7824
2018-07-31,Casual,2570
2018-07-31,Member,10916
2018-08-01,Casual,2856
2018-08-01,Member,11343
2018-08-02,Casual,2221
2018-08-02,Member,9637
2018-08-03,Casual,2590
2018-08-03,Member,8742
2018-08-04,Casual,5994
2018-08-04,Member,9017
2018-08-05,Casual,5142
2018-08-05,Member,7786
2018-08-06,Casual,3184
2018-08-06,Member,9876
2018-08-07,Casual,2536
2018-08-07,Member,10127
2018-08-08,Casual,2580
2018-08-08,Member,10962
2018-08-09,Casual,3032
2018-08-09,Member,11233
2018-08-10,Casual,3407
2018-08-10,Member,10531
2018-08-11,Casual,4724
2018-08-11,Member,7753
2018-08-12,Casual,3498
2018-08-12,Member,6504
2018-08-13,Casual,2827
2018-08-13,Member,9976
2018-08-14,Casual,2781
2018-08-14,Member,11629
2018-08-15,Casual,2848
2018-08-15,Member,11644
2018-08-16,Casual,2672
2018-08-16,Member,11149
2018-08-17,Casual,2685
2018-08-17,Member,10049
2018-08-18,Casual,5280
2018-08-18,Member,8695
2018-08-19,Casual,4429
2018-08-19,Member,8391
2018-08-20,Casual,2830
2018-08-20,Member,10322
2018-08-21,Casual,1102
2018-08-21,Member,8658
2018-08-22,Casual,2426
2018-08-22,Member,11673
2018-08-23,Casual,2717
2018-08-23,Member,12464
2018-08-24,Casual,3066
2018-08-24,Member,11837
2018-08-25,Casual,4971
2018-08-25,Member,9689
2018-08-26,Casual,4264
2018-08-26,Member,8156
2018-08-27,Casual,1806
2018-08-27,Member,10098
2018-08-28,Casual,1856
2018-08-28,Member,10290
2018-08-29,Casual,1545
2018-08-29,Member,10373
2018-08-30,Casual,1628
2018-08-30,Member,10162
2018-08-31,Casual,2061
2018-08-31,Member,9542
2018-09-01,Casual,4083
2018-09-01,Member,6749
2018-09-02,Casual,5892
2018-09-02,Member,8339
2018-09-03,Casual,3730
2018-09-03,Member,7076
2018-09-04,Casual,1351
2018-09-04,Member,9574
2018-09-05,Casual,1415
2018-09-05,Member,11145
2018-09-06,Casual,1548
2018-09-06,Member,11138
2018-09-07,Casual,1323
2018-09-07,Member,8094
2018-09-08,Casual,1781
2018-09-08,Member,6165
2018-09-09,Casual,422
2018-09-09,Member,2378
2018-09-10,Casual,1146
2018-09-10,Member,8822
2018-09-11,Casual,1475
2018-09-11,Member,10629
2018-09-12,Casual,1425
2018-09-12,Member,10957
2018-09-13,Casual,1498
2018-09-13,Member,11083
2018-09-14,Casual,1884
2018-09-14,Member,10980
2018-09-15,Casual,3835
2018-09-15,Member,9506
2018-09-16,Casual,3198
2018-09-16,Member,8710
2018-09-17,Casual,559
2018-09-17,Member,6385
2018-09-18,Casual,1036
2018-09-18,Member,9589
2018-09-19,Casual,1805
2018-09-19,Member,11895
2018-09-20,Casual,1919
2018-09-20,Member,11700
2018-09-21,Casual,2120
2018-09-21,Member,10594
2018-09-22,Casual,4138
2018-09-22,Member,9687
2018-09-23,Casual,446
2018-09-23,Member,2340
2018-09-24,Casual,490
2018-09-24,Member,5841
2018-09-25,Casual,923
2018-09-25,Member,9352
2018-09-26,Casual,1194
2018-09-26,Member,10006
2018-09-27,Casual,579
2018-09-27,Member,6176
2018-09-28,Casual,2120
2018-09-28,Member,10889
2018-09-29,Casual,4551
2018-09-29,Member,10050
2018-09-30,Casual,3445
2018-09-30,Member,8620
2018-10-01,Casual,1572
2018-10-01,Member,10937
2018-10-02,Casual,1737
2018-10-02,Member,11906
2018-10-03,Casual,1587
2018-10-03,Member,12143
2018-10-04,Casual,1584
2018-10-04,Member,11715
2018-10-05,Casual,2166
2018-10-05,Member,11407
2018-10-06,Casual,4164
2018-10-06,Member,9137
2018-10-07,Casual,4517
2018-10-07,Member,9017
2018-10-08,Casual,2882
2018-10-08,Member,9483
2018-10-09,Casual,1658
2018-10-09,Member,10591
2018-10-10,Casual,1616
2018-10-10,Member,11457
2018-10-11,Casual,648
2018-10-11,Member,6324
2018-10-12,Casual,2221
2018-10-12,Member,11000
2018-10-13,Casual,2997
2018-10-13,Member,8293
2018-10-14,Casual,1931
2018-10-14,Member,6108
2018-10-15,Casual,959
2018-10-15,Member,7562
2018-10-16,Casual,1128
2018-10-16,Member,10613
2018-10-17,Casual,1368
2018-10-17,Member,11275
2018-10-18,Casual,1325
2018-10-18,Member,10254
2018-10-19,Casual,1812
2018-10-19,Member,10148
2018-10-20,Casual,3166
2018-10-20,Member,8224
2018-10-21,Casual,1691
2018-10-21,Member,6015
2018-10-22,Casual,1199
2018-10-22,Member,9002
2018-10-23,Casual,1180
2018-10-23,Member,10552
2018-10-24,Casual,986
2018-10-24,Member,10015
2018-10-25,Casual,1044
2018-10-25,Member,9296
2018-10-26,Casual,738
2018-10-26,Member,6742
2018-10-27,Casual,774
2018-10-27,Member,3950
2018-10-28,Casual,2039
2018-10-28,Member,6541
2018-10-29,Casual,931
2018-10-29,Member,8935
2018-10-30,Casual,966
2018-10-30,Member,10398
2018-10-31,Casual,1038
2018-10-31,Member,10357
2018-11-01,Casual,1328
2018-11-01,Member,11104
2018-11-02,Casual,1254
2018-11-02,Member,8851
2018-11-03,Casual,2372
2018-11-03,Member,6912
2018-11-04,Casual,2231
2018-11-04,Member,6853
2018-11-05,Casual,306
2018-11-05,Member,4093
2018-11-06,Casual,298
2018-11-06,Member,5725
2018-11-07,Casual,746
2018-11-07,Member,9172
2018-11-08,Casual,884
2018-11-08,Member,9536
2018-11-09,Casual,418
2018-11-09,Member,5012
2018-11-10,Casual,1120
2018-11-10,Member,4962
2018-11-11,Casual,1282
2018-11-11,Member,5038
2018-11-12,Casual,678
2018-11-12,Member,4768
2018-11-13,Casual,364
2018-11-13,Member,6500
2018-11-14,Casual,433
2018-11-14,Member,7616
2018-11-15,Casual,55
2018-11-15,Member,2100
2018-11-16,Casual,577
2018-11-16,Member,7125
2018-11-17,Casual,1461
2018-11-17,Member,5702
2018-11-18,Casual,1209
2018-11-18,Member,5243
2018-11-19,Casual,911
2018-11-19,Member,8163
2018-11-20,Casual,699
2018-11-20,Member,7655
2018-11-21,Casual,779
2018-11-21,Member,5966
2018-11-22,Casual,352
2018-11-22,Member,1581
2018-11-23,Casual,504
2018-11-23,Member,2247
2018-11-24,Casual,153
2018-11-24,Member,1346
2018-11-25,Casual,1340
2018-11-25,Member,4947
2018-11-26,Casual,261
2018-11-26,Member,5548
2018-11-27,Casual,241
2018-11-27,Member,6370
2018-11-28,Casual,186
2018-11-28,Member,5954
2018-11-29,Casual,287
2018-11-29,Member,6542
2018-11-30,Casual,448
2018-11-30,Member,6568
2018-12-01,Casual,378
2018-12-01,Member,2857
2018-12-02,Casual,550
2018-12-02,Member,4283
2018-12-03,Casual,468
2018-12-03,Member,7710
2018-12-04,Casual,316
2018-12-04,Member,6726
2018-12-05,Casual,406
2018-12-05,Member,6100
2018-12-06,Casual,326
2018-12-06,Member,6626
2018-12-07,Casual,327
2018-12-07,Member,6239
2018-12-08,Casual,486
2018-12-08,Member,3934
2018-12-09,Casual,344
2018-12-09,Member,3203
2018-12-10,Casual,267
2018-12-10,Member,5838
2018-12-11,Casual,399
2018-12-11,Member,6596
2018-12-12,Casual,422
2018-12-12,Member,7152
2018-12-13,Casual,511
2018-12-13,Member,7694
2018-12-14,Casual,407
2018-12-14,Member,6009
2018-12-15,Casual,94
2018-12-15,Member,1114
2018-12-16,Casual,173
2018-12-16,Member,2190
2018-12-17,Casual,614
2018-12-17,Member,7158
2018-12-18,Casual,380
2018-12-18,Member,7134
2018-12-19,Casual,399
2018-12-19,Member,7067
2018-12-20,Casual,156
2018-12-20,Member,4243
2018-12-21,Casual,469
2018-12-21,Member,5227
2018-12-22,Casual,602
2018-12-22,Member,3108
2018-12-23,Casual,703
2018-12-23,Member,2567
2018-12-24,Casual,435
2018-12-24,Member,2057
2018-12-25,Casual,548
2018-12-25,Member,1196
2018-12-26,Casual,743
2018-12-26,Member,3009
2018-12-27,Casual,1150
2018-12-27,Member,4280
2018-12-28,Casual,166
2018-12-28,Member,1959
2018-12-29,Casual,1756
2018-12-29,Member,4252
2018-12-30,Casual,1295
2018-12-30,Member,3634
2018-12-31,Casual,229
2018-12-31,Member,2172
2019-01-01,Casual,1083
2019-01-01,Member,3457
2019-01-02,Casual,660
2019-01-02,Member,5907
2019-01-03,Casual,938
2019-01-03,Member,6666
2019-01-04,Casual,848
2019-01-04,Member,6514
2019-01-05,Casual,701
2019-01-05,Member,4405
2019-01-06,Casual,1149
2019-01-06,Member,4901
2019-01-07,Casual,236
2019-01-07,Member,5980
2019-01-08,Casual,490
2019-01-08,Member,7165
2019-01-09,Casual,280
2019-01-09,Member,6128
2019-01-10,Casual,176
2019-01-10,Member,5386
2019-01-11,Casual,240
2019-01-11,Member,5437
2019-01-12,Casual,365
2019-01-12,Member,3264
2019-01-13,Casual,41
2019-01-13,Member,587
2019-01-14,Casual,70
2019-01-14,Member,1452
2019-01-15,Casual,105
2019-01-15,Member,3674
2019-01-16,Casual,167
2019-01-16,Member,4775
2019-01-17,Casual,158
2019-01-17,Member,4927
2019-01-18,Casual,396
2019-01-18,Member,5336
2019-01-19,Casual,519
2019-01-19,Member,3047
2019-01-20,Casual,246
2019-01-20,Member,2344
2019-01-21,Casual,53
2019-01-21,Member,1539
2019-01-22,Casual,139
2019-01-22,Member,4446
2019-01-23,Casual,264
2019-01-23,Member,6444
2019-01-24,Casual,82
2019-01-24,Member,3794
2019-01-25,Casual,294
2019-01-25,Member,5969
2019-01-26,Casual,559
2019-01-26,Member,3935
2019-01-27,Casual,551
2019-01-27,Member,3949
2019-01-28,Casual,239
2019-01-28,Member,6086
2019-01-29,Casual,127
2019-01-29,Member,4208
2019-01-30,Casual,78
2019-01-30,Member,3942
2019-01-31,Casual,83
2019-01-31,Member,3779
2019-02-01,Casual,43
2019-02-01,Member,2424
2019-02-02,Casual,367
2019-02-02,Member,3053
2019-02-03,Casual,681
2019-02-03,Member,4371
2019-02-04,Casual,550
2019-02-04,Member,7247
2019-02-05,Casual,743
2019-02-05,Member,8470
2019-02-06,Casual,397
2019-02-06,Member,6547
2019-02-07,Casual,523
2019-02-07,Member,7328
2019-02-08,Casual,417
2019-02-08,Member,6234
2019-02-09,Casual,456
2019-02-09,Member,3571
2019-02-10,Casual,468
2019-02-10,Member,3456
2019-02-11,Casual,72
2019-02-11,Member,3172
2019-02-12,Casual,40
2019-02-12,Member,2545
2019-02-13,Casual,270
2019-02-13,Member,7033
2019-02-14,Casual,406
2019-02-14,Member,7046
2019-02-15,Casual,1147
2019-02-15,Member,8030
2019-02-16,Casual,1235
2019-02-16,Member,4466
2019-02-17,Casual,796
2019-02-17,Member,3195
2019-02-18,Casual,639
2019-02-18,Member,3950
2019-02-19,Casual,308
2019-02-19,Member,6011
2019-02-20,Casual,32
2019-02-20,Member,909
2019-02-21,Casual,500
2019-02-21,Member,6091
2019-02-22,Casual,619
2019-02-22,Member,6564
2019-02-23,Casual,242
2019-02-23,Member,2512
2019-02-24,Casual,809
2019-02-24,Member,4389
2019-02-25,Casual,239
2019-02-25,Member,5683
2019-02-26,Casual,391
2019-02-26,Member,7169
2019-02-27,Casual,270
2019-02-27,Member,6561
2019-02-28,Casual,433
2019-02-28,Member,7010
2019-03-01,Casual,197
2019-03-01,Member,3872
2019-03-02,Casual,981
2019-03-02,Member,4390
2019-03-03,Casual,234
2019-03-03,Member,2075
2019-03-04,Casual,365
2019-03-04,Member,5900
2019-03-05,Casual,463
2019-03-05,Member,6297
2019-03-06,Casual,190
2019-03-06,Member,5347
2019-03-07,Casual,381
2019-03-07,Member,6248
2019-03-08,Casual,251
2019-03-08,Member,4444
2019-03-09,Casual,1015
2019-03-09,Member,4591
2019-03-10,Casual,1533
2019-03-10,Member,4997
2019-03-11,Casual,1088
2019-03-11,Member,8527
2019-03-12,Casual,748
2019-03-12,Member,8187
2019-03-13,Casual,976
2019-03-13,Member,8230
2019-03-14,Casual,1823
2019-03-14,Member,9755
2019-03-15,Casual,1886
2019-03-15,Member,9787
2019-03-16,Casual,2109
2019-03-16,Member,6619
2019-03-17,Casual,1868
2019-03-17,Member,5792
2019-03-18,Casual,608
2019-03-18,Member,7411
2019-03-19,Casual,848
2019-03-19,Member,8623
2019-03-20,Casual,896
2019-03-20,Member,9094
2019-03-21,Casual,50
2019-03-21,Member,2003
2019-03-22,Casual,460
2019-03-22,Member,6430
2019-03-23,Casual,1737
2019-03-23,Member,5935
2019-03-24,Casual,3025
2019-03-24,Member,7858
2019-03-25,Casual,877
2019-03-25,Member,8046
2019-03-26,Casual,835
2019-03-26,Member,8434
2019-03-27,Casual,931
2019-03-27,Member,8871
2019-03-28,Casual,1409
2019-03-28,Member,10069
2019-03-29,Casual,1988
2019-03-29,Member,10724
2019-03-30,Casual,5784
2019-03-30,Member,12127
2019-03-31,Casual,1598
2019-03-31,Member,5974
2019-04-01,Casual,826
2019-04-01,Member,8039
2019-04-02,Casual,576
2019-04-02,Member,7319
2019-04-03,Casual,1888
2019-04-03,Member,11254
2019-04-04,Casual,2108
2019-04-04,Member,11135
2019-04-05,Casual,537
2019-04-05,Member,5371
2019-04-06,Casual,6121
2019-04-06,Member,12225
2019-04-07,Casual,4507
2019-04-07,Member,10390
2019-04-08,Casual,1390
2019-04-08,Member,9565
2019-04-09,Casual,1473
2019-04-09,Member,11552
2019-04-10,Casual,1345
2019-04-10,Member,11376
2019-04-11,Casual,1153
2019-04-11,Member,10699
2019-04-12,Casual,929
2019-04-12,Member,8699
2019-04-13,Casual,4204
2019-04-13,Member,10414
2019-04-14,Casual,2797
2019-04-14,Member,7116
2019-04-15,Casual,1085
2019-04-15,Member,7186
2019-04-16,Casual,1863
2019-04-16,Member,10035
2019-04-17,Casual,1888
2019-04-17,Member,10559
2019-04-18,Casual,2279
2019-04-18,Member,10673
2019-04-19,Casual,1308
2019-04-19,Member,7064
2019-04-20,Casual,4784
2019-04-20,Member,9530
2019-04-21,Casual,3401
2019-04-21,Member,7595
2019-04-22,Casual,1736
2019-04-22,Member,10473
2019-04-23,Casual,1588
2019-04-23,Member,11655
2019-04-24,Casual,1544
2019-04-24,Member,11690
